province_clean,zstate1,zcity3,推理,省,市全称,市简称,区全称,区简称,翻译过程,province,city,cityshort,town,townshort,provinceshortname,provincename,cityname,cityshortname,citypinyin,cityshortpinyin,provincepinyin
jiangsu,jiangsu,wuzhong district,jiangsu指江苏，无需修改。wuzhong district指江苏苏州的吴中区，所属地级行政是苏州市，全称苏州市，简称苏州。吴中区全称吴中区，简称吴中,江苏,苏州市,苏州,吴中区,吴中,,jiangsu,suzhoushi,suzhou,wuzhongqu,wuzhong,江苏省,江苏,苏州市,苏州,suzhoushi,Suzhou,Jiangsu
xinjiang,xinjiang uygur,tacheng prefecture,xinjiang uygur指新疆维吾尔自治区，无需修改。tacheng prefecture指新疆维吾尔自治区的塔城地区，塔城地区是地级行政区，全称塔城地区，简称塔城。输入没有提供地区名，填充为null。,新疆维吾尔自治区,塔城地区,塔城,null,null,,xinjiangweiwuerzizhiqu,tachengdiqu,tacheng,null,null,新疆维吾尔自治区,新疆,塔城地区,塔城,tachengdiqu,Qoqek,Xinjiang
xinjiang,xinjiang uygur,jeminay county,xinjiang uygur指新疆维吾尔自治区，无需修改。jeminay county指新疆维吾尔自治区塔城地区的额敏县，所属地级行政区是塔城地区，全称塔城地区，简称塔城。额敏县全称额敏县，简称额敏，填充到区。,新疆维吾尔自治区,塔城地区,塔城,额敏县,额敏,,xinjiangweiwuerzizhiqu,tachengdiqu,tacheng,eminxian,emin,新疆维吾尔自治区,新疆,塔城地区,塔城,tachengdiqu,Qoqek,Xinjiang
jiangsu,jiangsu,jiangyan town,jiangsu指江苏，无需修改。jiangyan town指江苏的姜堰区的姜堰镇，所属地级行政区是泰州市，全称泰州市，简称泰州。姜堰镇所在的姜堰区全称姜堰区，简称姜堰，填充到区。,江苏,泰州市,泰州,姜堰区,姜堰,,jiangsu,taizhoushi,taizhou,jiangyanqu,jiangyan,江苏省,江苏,泰州市,泰州,taizhoushi,Taizhou,Jiangsu
jiangsu,jiangsu,jiangyan town,jiangsu指江苏，无需修改。jiangyan town指江苏的姜堰区的姜堰镇，所属地级行政区是泰州市，全称泰州市，简称泰州。姜堰镇所在的姜堰区全称姜堰区，简称姜堰，填充到区。,江苏,泰州市,泰州,姜堰区,姜堰,,jiangsu,taizhoushi,taizhou,jiangyanqu,jiangyan,浙江省,浙江,台州市,台州,taizhoushi,Taizhou,Zhejiang
tianjin,tianjin,binhai,tianjin指天津，是直辖市，既是省也是市，全称天津市，简称天津。binhai在天津指滨海新区，全称滨海新区，简称滨海。,天津,天津市,天津,滨海新区,滨海,天津拼音tianjin，天津市拼音tianjinshi，天津拼音tianjin，滨海新区拼音binhaixinqu，滨海拼音binhai,tianjin,tianjinshi,tianjin,binhaixinqu,binhai,天津市,天津,天津市,天津,tianjinshi,Tianjin,Tianjin
tianjin,tianjin,xiyuzhuang subdistrict,tianjin指天津，无需修改。xiyuzhuang subdistrict在天津内无法确定具体所属的地级行政区，暂按天津全市考虑，全称天津市，简称天津。xiyuzhuang subdistrict无法确定具体区名，填充为null。,天津,天津市,天津,null,null,,tianjin,tianjinshi,tianjin,null,null,天津市,天津,天津市,天津,tianjinshi,Tianjin,Tianjin
tianjinshi,tianjin,xiqing district,tianjin指天津市，无需修改。xiqing district指天津市的西青区，西青区是市辖区，全称西青区，简称西青,天津市,天津市,天津,西青区,西青,,tian jin shi,tian jin shi,tian jin,xi qing qu,xi qing,天津市,天津,天津市,天津,tianjinshi,Tianjin,Tianjin
tianjin,tianjin,xiaobailou subdistrict,tianjin指天津市，无需修改。xiaobailou subdistrict指天津市的和平区小白楼街道，所属地级行政区是天津市，全称天津市，简称天津。小白楼街道所在的区是和平区，全称和平区，简称和平,天津市,天津市,天津,和平区,和平,,tianjin,tianjin shi,tianjin,heping qu,heping,天津市,天津,天津市,天津,tianjinshi,Tianjin,Tianjin
tianjin,tianjin,binhai,tianjin指天津，是直辖市，既是省也是市，全称天津市，简称天津。binhai在天津指滨海新区，全称滨海新区，简称滨海。,天津,天津市,天津,滨海新区,滨海,天津拼音tianjin，天津市拼音tianjinshi，天津拼音tianjin，滨海新区拼音binhaixinqu，滨海拼音binhai,tianjin,tianjinshi,tianjin,binhaixinqu,binhai,天津市,天津,天津市,天津,tianjinshi,TIANJINTIENTSIN,Tianjin
tianjin,tianjin,xiyuzhuang subdistrict,tianjin指天津，无需修改。xiyuzhuang subdistrict在天津内无法确定具体所属的地级行政区，暂按天津全市考虑，全称天津市，简称天津。xiyuzhuang subdistrict无法确定具体区名，填充为null。,天津,天津市,天津,null,null,,tianjin,tianjinshi,tianjin,null,null,天津市,天津,天津市,天津,tianjinshi,TIANJINTIENTSIN,Tianjin
tianjinshi,tianjin,xiqing district,tianjin指天津市，无需修改。xiqing district指天津市的西青区，西青区是市辖区，全称西青区，简称西青,天津市,天津市,天津,西青区,西青,,tian jin shi,tian jin shi,tian jin,xi qing qu,xi qing,天津市,天津,天津市,天津,tianjinshi,TIANJINTIENTSIN,Tianjin
tianjin,tianjin,xiaobailou subdistrict,tianjin指天津市，无需修改。xiaobailou subdistrict指天津市的和平区小白楼街道，所属地级行政区是天津市，全称天津市，简称天津。小白楼街道所在的区是和平区，全称和平区，简称和平,天津市,天津市,天津,和平区,和平,,tianjin,tianjin shi,tianjin,heping qu,heping,天津市,天津,天津市,天津,tianjinshi,TIANJINTIENTSIN,Tianjin
gansu,gansu,qin an county,gansu指甘肃，无需修改。qin an county指甘肃的秦安县，秦安县是县级市，所属地级行政区是天水市，全称天水市，简称天水。秦安县全称秦安县，简称秦安，填充到区。,甘肃,天水市,天水,秦安县,秦安,,gansu,tianshuishi,tianshui,qinanxian,qinan,甘肃省,甘肃,天水市,天水,tianshuishi,Tianshui,Gansu
gansusheng,gansu,zhangjiachuan hui autonomous county,gansu指甘肃省，全称甘肃省，简称甘肃。zhangjiachuan hui autonomous county指甘肃省天水市的张家川回族自治县，所属地级行政区是天水市，全称天水市，简称天水。张家川回族自治县全称张家川回族自治县，简称张家川,甘肃省,天水市,天水,张家川回族自治县,张家川,,gansu sheng,tianshuishi,tianshui,zhangjiachuan huizu zizhi xian,zhangjiachuan,甘肃省,甘肃,天水市,天水,tianshuishi,Tianshui,Gansu
jilin,jilin,ji an,jilin指吉林，无需修改。ji an可能是指吉林的集安市，集安市是县级市，所属地级行政区是通化市，全称通化市，简称通化。集安市全称集安市，简称集安，填充到区。,吉林,通化市,通化,集安市,集安,,jilin,tonghuashi,tonghua,jianshi,jian,吉林省,吉林,通化市,通化,tonghuashi,Tonghua,Jilin
inner mongolia,inner mongolia,horqin district,inner mongolia指内蒙古自治区，无需修改。horqin district指内蒙古自治区通辽市的科尔沁区，所属地级行政是通辽市，全称通辽市，简称通辽。科尔沁区全称科尔沁区，简称科尔沁,内蒙古自治区,通辽市,通辽,科尔沁区,科尔沁,内蒙古自治区拼音neimengguzizhiqu，通辽市拼音tongliaoshi，通辽拼音tongliao，科尔沁区拼音keerqinqu，科尔沁拼音keerqin,neimengguzizhiqu,tongliaoshi,tongliao,keerqinqu,keerqin,内蒙古自治区,内蒙古,通辽市,通辽,tongliaoshi,Tongliao,Inner Mongolia
inner mongolia,inner mongolia,horqin zuoyi houqi,inner mongolia指内蒙古，无需修改。horqin zuoyi houqi指内蒙古的科尔沁左翼后旗，所属地级行政是通辽市，全称通辽市，简称通辽。科尔沁左翼后旗全称科尔沁左翼后旗，简称科尔沁左翼后旗,内蒙古,通辽市,通辽,科尔沁左翼后旗,科尔沁左翼后旗,,neimenggu,tongliaoshi,tongliao,ke'erqin zuoyi houqi,ke'erqin zuoyi houqi,内蒙古自治区,内蒙古,通辽市,通辽,tongliaoshi,Tongliao,Inner Mongolia
inner mongolia,inner mongolia,jarud qi,inner mongolia指内蒙古自治区，全称内蒙古自治区，简称内蒙古。jarud qi指内蒙古自治区通辽市的扎鲁特旗，所属地级行政是通辽市，全称通辽市，简称通辽。扎鲁特旗全称扎鲁特旗，简称扎鲁特,内蒙古自治区,通辽市,通辽,扎鲁特旗,扎鲁特,,neimengguzizhiqu,tongliaoshi,tongliao,zhaluteqi,zhalute,内蒙古自治区,内蒙古,通辽市,通辽,tongliaoshi,Tongliao,Inner Mongolia
inner mongolia,inner mongolia,horqin youyi qianqi,inner mongolia指内蒙古自治区，全称内蒙古自治区，简称内蒙古。horqin youyi qianqi指内蒙古自治区通辽市的科尔沁左翼前旗，所属地级行政区是通辽市，全称通辽市，简称通辽。科尔沁左翼前旗全称科尔沁左翼前旗，简称科左前旗,内蒙古自治区,通辽市,通辽,科尔沁左翼前旗,科左前旗,,neimenggu zizhiqu,tongliaoshi,tongliao,keerqin zuoyi qianqi,kezuo qianqi,内蒙古自治区,内蒙古,通辽市,通辽,tongliaoshi,Tongliao,Inner Mongolia
inner mongolia,inner mongolia,naiman banner,inner mongolia指内蒙古自治区，全称内蒙古自治区，简称内蒙古。naiman banner指内蒙古的奈曼旗，奈曼旗是县级行政单位，所属地级行政区是通辽市，全称通辽市，简称通辽。奈曼旗全称奈曼旗，简称奈曼,内蒙古自治区,通辽市,通辽,奈曼旗,奈曼,,neimenggu zizhiqu,tongliaoshi,tongliao,naimanqi,naiman,内蒙古自治区,内蒙古,通辽市,通辽,tongliaoshi,Tongliao,Inner Mongolia
guizhou,guizhou,yanhe tujiazu aut county,guizhou指贵州，无需修改。yanhe tujiazu aut county指贵州的沿河土家族自治县，沿河土家族自治县是县级行政区，所属地级行政区是铜仁市，全称铜仁市，简称铜仁。沿河土家族自治县全称沿河土家族自治县，简称沿河，填充到区。,贵州,铜仁市,铜仁,沿河土家族自治县,沿河,,guizhou,tongrenshi,tongren,yanhetujiazuzizhiqu,yanhe,贵州省,贵州,铜仁市,铜仁,tongrenshi,Tongren,Guizhou
zhejiang,zhejiang,rui an,zhejiang指浙江，无需修改。rui an指浙江温州市的瑞安市，温州市是地级行政区，全称温州市，简称温州。瑞安市全称瑞安市，简称瑞安,浙江,温州市,温州,瑞安市,瑞安,浙江拼音zhejiang，温州市拼音wenzhoushi，温州拼音wenzhou，瑞安市拼音ruianshi，瑞安拼音ruian,zhejiang,wenzhoushi,wenzhou,ruianshi,ruian,浙江省,浙江,温州市,温州,wenzhoushi,Wenzhou,Zhejiang
anhui,anhui,yijiang district,anhui指安徽，无需修改。yijiang district指安徽的弋江区，弋江区所属地级行政区是芜湖市，全称芜湖市，简称芜湖。弋江区全称弋江区，简称弋江，填充到区。,安徽,芜湖市,芜湖,弋江区,弋江,,anhui,wuhushi,wuhu,yijiangqu,yijiang,安徽省,安徽,芜湖市,芜湖,wuhushi,Wuhu,Anhui
inner mongolia,inner mongolia,qahar youyi qianqi,inner mongolia指内蒙古自治区，全称内蒙古自治区，简称内蒙古。qahar youyi qianqi指内蒙古自治区乌兰察布市的察哈尔右翼前旗，所属地级行政是乌兰察布市，全称乌兰察布市，简称乌兰察布。察哈尔右翼前旗全称察哈尔右翼前旗，简称察哈尔右翼前,内蒙古自治区,乌兰察布市,乌兰察布,察哈尔右翼前旗,察哈尔右翼前,,neimengguzizhiqu,wulan chabushi,wulan chabu,chaha eryouyiqianqi,chaha eryouyiqian,内蒙古自治区,内蒙古,乌兰察布市,乌兰察布,wulanchabushi,Ulanqab,Inner Mongolia
jiangsu,jiangsu,xinwu district,jiangsu指江苏，无需修改。xinwu district指江苏无锡的新吴区，所属地级行政是无锡市，全称无锡市，简称无锡。新吴区全称新吴区，简称新吴,江苏,无锡市,无锡,新吴区,新吴,江苏拼音jiangs u，无锡市拼音wuxishi，无锡拼音wuxi，新吴区拼音xinwuqu，新吴拼音xinwu,jiangs u,wuxishi,wuxi,xinwuqu,xinwu,江苏省,江苏,无锡市,无锡,wuxishi,Wuxi,Jiangsu
hubei,hubei,xian an district,hubei指湖北，无需修改。xian an district指湖北咸宁市的咸安区，所属地级行政是咸宁市，全称咸宁市，简称咸宁。咸安区全称咸安区，简称咸安,湖北,咸宁市,咸宁,咸安区,咸安,湖北拼音hubei，咸宁市拼音xianningshi，咸宁拼音xianning，咸安区拼音xiananqu，咸安拼音xianan,hubei,xianningshi,xianning,xiananqu,xianan,湖北省,湖北,咸宁市,咸宁,xianningshi,Xianning,Hubei
shanxi,shaanxi,beilin district,shaanxi指陕西，无需修改。beilin district指陕西西安市的碑林区，所属地级行政是西安市，全称西安市，简称西安。碑林区全称碑林区，简称碑林,陕西,西安市,西安,碑林区,碑林,陕西拼音shanxi，西安市拼音xianshi，西安拼音xian，碑林区拼音beilinqu，碑林拼音beilin,shanxi,xianshi,xian,beilinqu,beilin,陕西省,陕西,西安市,西安,xianshi,Xi'an,Shaanxi
shanxisheng,shaanxi,yanta district,shaanxi指陕西省，全称陕西省，简称陕西。yanta district指陕西的西安市雁塔区，所属地级行政区是西安市，全称西安市，简称西安。雁塔区全称雁塔区，简称雁塔,陕西省,西安市,西安,雁塔区,雁塔,,shanxisheng,xian shi,xian,yantaqu,yanta,陕西省,陕西,西安市,西安,xianshi,Xi'an,Shaanxi
shanxi,shaanxi,weiyang district,shaanxi指陕西，无需修改。weiyang district指陕西西安的未央区，所属地级行政区是西安市，全称西安市，简称西安。未央区全称未央区，简称未央,陕西,西安市,西安,未央区,未央,,shanxi,xian shi,xian,weiyangqu,weiyang,陕西省,陕西,西安市,西安,xianshi,Xi'an,Shaanxi
shanxi,shaanxi,beilin district,shaanxi指陕西，无需修改。beilin district指陕西西安市的碑林区，所属地级行政是西安市，全称西安市，简称西安。碑林区全称碑林区，简称碑林,陕西,西安市,西安,碑林区,碑林,陕西拼音shanxi，西安市拼音xianshi，西安拼音xian，碑林区拼音beilinqu，碑林拼音beilin,shanxi,xianshi,xian,beilinqu,beilin,陕西省,陕西,西安市,西安,xianshi,Xian,Shaanxi
shanxisheng,shaanxi,yanta district,shaanxi指陕西省，全称陕西省，简称陕西。yanta district指陕西的西安市雁塔区，所属地级行政区是西安市，全称西安市，简称西安。雁塔区全称雁塔区，简称雁塔,陕西省,西安市,西安,雁塔区,雁塔,,shanxisheng,xian shi,xian,yantaqu,yanta,陕西省,陕西,西安市,西安,xianshi,Xian,Shaanxi
shanxi,shaanxi,weiyang district,shaanxi指陕西，无需修改。weiyang district指陕西西安的未央区，所属地级行政区是西安市，全称西安市，简称西安。未央区全称未央区，简称未央,陕西,西安市,西安,未央区,未央,,shanxi,xian shi,xian,weiyangqu,weiyang,陕西省,陕西,西安市,西安,xianshi,Xian,Shaanxi
shanxi,shaanxi,jingyang county,shaanxi指陕西，无需修改。jingyang county指陕西咸阳的泾阳县，所属地级行政区是咸阳市，全称咸阳市，简称咸阳。泾阳县全称泾阳县，简称泾阳,陕西,咸阳市,咸阳,泾阳县,泾阳,,shanxi,xianyangshi,xianyang,jingyangxian,jingyang,陕西省,陕西,咸阳市,咸阳,xianyangshi,Xianyang,Shaanxi
shanxi,shaanxi,weicheng district,shaanxi指陕西，无需修改。weicheng district指陕西的渭城区，渭城区是地级行政区以下区域，所属地级行政区是咸阳市，全称咸阳市，简称咸阳。渭城区全称渭城区，简称渭城,陕西,咸阳市,咸阳,渭城区,渭城,,shanxi,xianyang shi,xianyang,weichengqu,weicheng,陕西省,陕西,咸阳市,咸阳,xianyangshi,Xianyang,Shaanxi
sichuan,sichuan,dawu county,sichuan指四川，无需修改。dawu county指四川的大悟县，所属地级行政区是孝感市，全称孝感市，简称孝感。大悟县全称大悟县，简称大悟,四川,孝感市,孝感,大悟县,大悟,,sichuan,xiaoganshi,xiaogan,dawuxian,dawu,湖北省,湖北,孝感市,孝感,xiaoganshi,Xiaogan,Hubei
inner mongolia,inner mongolia,xi ujimqin qi,inner mongolia指内蒙古自治区，全称内蒙古自治区，简称内蒙古。xi ujimqin qi指内蒙古自治区的西乌珠穆沁旗，所属地级行政区是锡林郭勒盟，全称锡林郭勒盟，简称锡林郭勒盟。西乌珠穆沁旗全称西乌珠穆沁旗，简称西乌珠穆沁旗,内蒙古自治区,锡林郭勒盟,锡林郭勒盟,西乌珠穆沁旗,西乌珠穆沁旗,,neimengguzizhiqu,xilinguolemeng,xilinguolemeng,xiwuzhumuqinqi,xiwuzhumuqinqi,内蒙古自治区,内蒙古,锡林郭勒盟,锡林郭勒盟,xilinguolemeng,Xilin Gol,Inner Mongolia
inner mongolia,inner mongolia,sonid zuoqi,inner mongolia指内蒙古自治区，无需修改。sonid zuoqi指内蒙古自治区的苏尼特左旗，苏尼特左旗是县级行政区，所属地级行政区是锡林郭勒盟，全称锡林郭勒盟，简称锡盟。苏尼特左旗全称苏尼特左旗，简称苏左，填充到区。,内蒙古自治区,锡林郭勒盟,锡盟,苏尼特左旗,苏左,,nei meng gu zi zhi qu,xi lin guo le meng,xi meng,su ni te zuo qi,su zuo,内蒙古自治区,内蒙古,锡林郭勒盟,锡林郭勒盟,xilinguolemeng,Xilin Gol,Inner Mongolia
inner mongolia,inner mongolia,sonid youqi,inner mongolia指内蒙古自治区，无需修改。sonid youqi指内蒙古自治区的苏尼特右旗，所属地级行政是锡林郭勒盟，全称锡林郭勒盟，简称锡盟。苏尼特右旗全称苏尼特右旗，简称苏右旗,内蒙古自治区,锡林郭勒盟,锡盟,苏尼特右旗,苏右旗,,neimengguzizhiqu,xilinguolemeng,ximeng,suniteyouqi,suniyouqi,内蒙古自治区,内蒙古,锡林郭勒盟,锡林郭勒盟,xilinguolemeng,Xilin Gol,Inner Mongolia
inner mongolia,inner mongolia,qahar youyi houqi,inner mongolia指内蒙古自治区，无需修改。qahar youyi houqi指内蒙古自治区锡林郭勒盟的察哈尔右翼后旗，全称锡林郭勒盟，简称锡盟。察哈尔右翼后旗全称察哈尔右翼后旗，简称察右后旗，填充到区。,内蒙古自治区,锡林郭勒盟,锡盟,察哈尔右翼后旗,察右后旗,,neimengguzizhiqu,xilinguolemeng,ximeng,chahaeryouyihouqi,chayouhouqi,内蒙古自治区,内蒙古,锡林郭勒盟,锡林郭勒盟,xilinguolemeng,Xilin Gol,Inner Mongolia
inner mongolia,inner mongolia,horqin youyi zhongqi,inner mongolia指内蒙古自治区，全称内蒙古自治区，简称内蒙古。horqin youyi zhongqi指内蒙古自治区的科尔沁右翼中旗，所属地级行政区是兴安盟，全称兴安盟，简称兴安盟。科尔沁右翼中旗全称科尔沁右翼中旗，简称科尔沁右翼中旗,内蒙古自治区,兴安盟,兴安盟,科尔沁右翼中旗,科尔沁右翼中旗,,neimengguzizhiqu,xinganmeng,xinganmeng,keerqin youyi zhongqi,keerqin youyi zhongqi,内蒙古自治区,内蒙古,兴安盟,兴安盟,xinganmeng,Hinggan,Inner Mongolia
inner mongolia,inner mongolia,bayan hure,inner mongolia指内蒙古自治区，无需修改。bayan hure指内蒙古自治区的巴彦呼舒镇，所属县级行政区是科尔沁右翼中旗，所属地级行政区是兴安盟，全称兴安盟，简称兴安。巴彦呼舒镇所在的科尔沁右翼中旗全称科尔沁右翼中旗，简称科右中旗,内蒙古自治区,兴安盟,兴安,科尔沁右翼中旗,科右中旗,,neimengguzizhiqu,xinganmeng,xingan,keerqinyouyizhongqi,keyouzhongqi,内蒙古自治区,内蒙古,兴安盟,兴安盟,xinganmeng,Hinggan,Inner Mongolia
hebei,hebei,xindu district,hebei指河北，无需修改。xindu district指河北邢台的信都区，所属地级行政是邢台市，全称邢台市，简称邢台。信都区全称信都区，简称信都,河北,邢台市,邢台,信都区,信都,河北拼音hebei，邢台市拼音xingtaishi，邢台拼音xingtai，信都区拼音xinduqu，信都拼音xindu,hebei,xingtaishi,xingtai,xinduqu,xindu,河北省,河北,邢台市,邢台,xingtaishi,Xingtai,Hebei
hebei,hebei,renze district,hebei指河北，无需修改。renze district指河北邢台市的任泽区，所属地级行政是邢台市，全称邢台市，简称邢台。任泽区全称任泽区，简称任泽,河北,邢台市,邢台,任泽区,任泽,河北拼音hebei，邢台市拼音xingtaishi，邢台拼音xingtai，任泽区拼音renzequ，任泽拼音renze,hebei,xingtaishi,xingtai,renzequ,renze,河北省,河北,邢台市,邢台,xingtaishi,Xingtai,Hebei
qinghai,qinghai,datong huizu tuzu aut county,qinghai指青海，无需修改。datong huizu tuzu aut county指青海的大通回族土族自治县，大通回族土族自治县所属地级行政区是西宁市，全称西宁市，简称西宁。大通回族土族自治县全称大通回族土族自治县，简称大通,青海,西宁市,西宁,大通回族土族自治县,大通,,qinghai,xiningshi,xining,datonghuizutuzuizhixian,datong,青海省,青海,西宁市,西宁,xiningshi,Xining,Qinghai
henan,henan,yeji district,henan指河南，无需修改。yeji district指河南信阳市的叶集区，所属地级行政是信阳市，全称信阳市，简称信阳。叶集区全称叶集区，简称叶集,河南,信阳市,信阳,叶集区,叶集,,henan,xinyangshi,xinyang,yejiqu,yeji,河南省,河南,信阳市,信阳,xinyangshi,Xinyang,Henan
null,anhui,jing county,anhui指安徽，无需修改。jing county指安徽宣城的泾县，泾县是县级市，所属地级行政区是宣城市，全称宣城市，简称宣城。泾县全称泾县，简称泾县，填充到区。,anhui,宣城市,宣城,泾县,泾县,,null,xuanchengshi,xuancheng,jingxian,jingxian,安徽省,安徽,宣城市,宣城,xuanchengshi,Xuancheng,Anhui
henan,henan,xiangcheng city,henan指河南，无需修改。xiangcheng city指河南许昌市的襄城县，许昌市是地级行政区，全称许昌市，简称许昌。襄城县全称襄城县，简称襄城,河南,许昌市,许昌,襄城县,襄城,河南拼音henan，许昌市拼音xuchangshi，许昌拼音xuchang，襄城县拼音xiangchengxian，襄城拼音xiangcheng,henan,xuchangshi,xuchang,xiangchengxian,xiangcheng,河南省,河南,许昌市,许昌,xuchangshi,Xuchang,Henan
jiangsu,jiangsu,weicun town,jiangsu指江苏，无需修改。weicun town指江苏徐州的睢宁县，所属地级行政区是徐州市，全称徐州市，简称徐州。睢宁县全称睢宁县，简称睢宁，填充到区。,江苏,徐州市,徐州,睢宁县,睢宁,,jiangsu,xuzhoushi,xuzhou,suiningxian,suining,江苏省,江苏,徐州市,徐州,xuzhoushi,Xuzhou,Jiangsu
hubei,hubei,yuan an county,hubei指湖北，无需修改。yuan an county指湖北的远安县，所属地级行政是宜昌市，全称宜昌市，简称宜昌。远安县全称远安县，简称远安,湖北,宜昌市,宜昌,远安县,远安,,hubei,yichangshi,yichang,yuananxian,yuanan,湖北省,湖北,宜昌市,宜昌,yichangshi,Yichang,Hubei
jiangxi,jiangxi,gaoan,jiangxi指江西，无需修改。gaoan指江西的高安市，高安市是县级市，所属地级行政区是宜春市，全称宜春市，简称宜春。高安市全称高安市，简称高安,江西,宜春市,宜春,高安市,高安,,jiangxi,yichunshi,yichun,gao'anshi,gao'an,黑龙江省,黑龙江,伊春市,伊春,yichunshi,Yichun,Heilongjiang
jiangxi,jiangxi,jing an county,jiangxi指江西，无需修改。jing an county指江西宜春市的靖安县，所属地级行政区是宜春市，全称宜春市，简称宜春。靖安县全称靖安县，简称靖安,江西,宜春市,宜春,靖安县,靖安,,jiang xi,yi chun shi,yi chun,jing an xian,jing an,黑龙江省,黑龙江,伊春市,伊春,yichunshi,Yichun,Heilongjiang
jiangxi,jiangxi,gaoan,jiangxi指江西，无需修改。gaoan指江西的高安市，高安市是县级市，所属地级行政区是宜春市，全称宜春市，简称宜春。高安市全称高安市，简称高安,江西,宜春市,宜春,高安市,高安,,jiangxi,yichunshi,yichun,gao'anshi,gao'an,江西省,江西,宜春市,宜春,yichunshi,Yichun,Jiangxi
jiangxi,jiangxi,jing an county,jiangxi指江西，无需修改。jing an county指江西宜春市的靖安县，所属地级行政区是宜春市，全称宜春市，简称宜春。靖安县全称靖安县，简称靖安,江西,宜春市,宜春,靖安县,靖安,,jiang xi,yi chun shi,yi chun,jing an xian,jing an,江西省,江西,宜春市,宜春,yichunshi,Yichun,Jiangxi
xinjiang,xinjiang uygur,korgas,xinjiang uygur指新疆维吾尔自治区，无需修改。korgas指新疆维吾尔自治区伊犁哈萨克自治州的霍尔果斯市，伊犁哈萨克自治州是地级行政区，全称伊犁哈萨克自治州，简称伊犁。霍尔果斯市的全称是霍尔果斯市，简称霍尔果斯，填充到区。,新疆维吾尔自治区,伊犁哈萨克自治州,伊犁,霍尔果斯市,霍尔果斯,新疆维吾尔自治区拼音xinjiangweiwuerzizhiqu，伊犁哈萨克自治州拼音yilihasakezizhizhou，伊犁拼音yili，霍尔果斯市拼音huoerguosishi，霍尔果斯拼音huoerguosi,xinjiangweiwuerzizhiqu,yilihasakezizhizhou,yili,huoerguosishi,huoerguosi,新疆维吾尔自治区,新疆,伊犁哈萨克自治州,伊犁,yilihasakezizhizhou,Ili,Xinjiang
xinjiang,xinjiang uygur,nilka county,xinjiang uygur指新疆维吾尔自治区，无需修改。nilka county指新疆维吾尔自治区的尼勒克县，尼勒克县是县级行政区，所属地级行政区是伊犁哈萨克自治州，全称伊犁哈萨克自治州，简称伊犁。尼勒克县全称尼勒克县，简称尼勒克,新疆维吾尔自治区,伊犁哈萨克自治州,伊犁,尼勒克县,尼勒克,,xinjiangweiwuerzizhiqu,yilihasakezizhizhou,yili,nilekexian,nileke,新疆维吾尔自治区,新疆,伊犁哈萨克自治州,伊犁,yilihasakezizhizhou,Ili,Xinjiang
inner mongolia,inner mongolia,xingqing district,inner mongolia指内蒙古自治区，全称内蒙古自治区，简称内蒙古。xingqing district指内蒙古自治区银川市的兴庆区，所属地级行政是银川市，全称银川市，简称银川。兴庆区全称兴庆区，简称兴庆,内蒙古自治区,银川市,银川,兴庆区,兴庆,,neimengguzizhiqu,yinchuanshi,yinchuan,xingqingqu,xingqing,宁夏回族自治区,宁夏,银川市,银川,yinchuanshi,Yinchuan,Ningxia
liaoning,liaoning,gaixian,liaoning指辽宁，符合格式无需修改。gaixian指辽宁的盖州市，盖州市是县级市，所属地级行政区是营口市，全称营口市，简称营口。盖州市全称盖州市，简称盖州，填充到区。,辽宁,营口市,营口,盖州市,盖州,,liaoning,yingkoushi,yingkou,gaizhoushi,gaizhou,辽宁省,辽宁,营口市,营口,yingkoushi,Yingkou,Liaoning
hunan,hunan,dongan county,hunan指湖南，无需修改。dongan county指湖南的东安县，东安县是县级市，所属地级行政区是永州市，全称永州市，简称永州。东安县全称东安县，简称东安，填充到区。,湖南,永州市,永州,东安县,东安,,hunan,yongzhoushi,yongzhou,dong'anxian,dong'an,湖南省,湖南,永州市,永州,yongzhoushi,Yongzhou,Hunan
hunan,hunan,dao county,hunan指湖南，无需修改。dao county指湖南永州市的道县，所属地级行政是永州市，全称永州市，简称永州。道县全称道县，简称道县,湖南,永州市,永州,道县,道县,,hunan,yongzhoushi,yongzhou,daoxian,daoxian,湖南省,湖南,永州市,永州,yongzhoushi,Yongzhou,Hunan
shanxi,shanxi,xia county,shanxi指山西，无需修改。xia county指山西运城市的夏县，运城市是地级行政区，全称运城市，简称运城。夏县全称夏县，简称夏,山西,运城市,运城,夏县,夏,,shanxi,yunchengshi,yuncheng,xiaxian,xia,山西省,山西,运城市,运城,yunchengshi,Yuncheng,Shanxi
yunnan,yunnan,eshan yizu aut county,yunnan指云南，无需修改。eshan yizu aut county指云南的峨山彝族自治县，所属地级行政是玉溪市，全称玉溪市，简称玉溪。峨山彝族自治县全称峨山彝族自治县，简称峨山,云南,玉溪市,玉溪,峨山彝族自治县,峨山,,yunnan,yuxishi,yuxi,eshanjiaozuzizhixian,eshan,云南省,云南,玉溪市,玉溪,yuxishi,Yuxi,Yunnan
yunnansheng,yunnan,xinping yizu daizu aut county,yunnan指云南，全称云南省，简称云南。xinping yizu daizu aut county指云南的新平彝族傣族自治县，所属地级行政区是玉溪市，全称玉溪市，简称玉溪。新平彝族傣族自治县全称新平彝族傣族自治县，简称新平,云南省,玉溪市,玉溪,新平彝族傣族自治县,新平,,yunnansheng,yuxishi,yuxi,xinping yizu daizu zizhixian,xinping,云南省,云南,玉溪市,玉溪,yuxishi,Yuxi,Yunnan
